Id,Word,Tag
29,we,O
29,were,O
29,seated,O
29,upstairs,O
29,...,O
29,stuck,O
29,.,O
29,With,O
29,no,O
29,food,O
29,or,O
29,soda,O
29,available,O
29,for,O
29,purchase,O
29,.,O
29,Only,O
29,beer,O
29,and,O
29,water,O
29,was,O
29,sold,O
29,in,O
29,the,O
29,balcony,O
29,food,O
29,counter,O
29,.,O
29,That,O
29,was,O
29,at,O
29,1:45,O
29,p.m.,O
29,After,O
29,vigorously,O
29,complaining,O
29,to,O
29,Westgate,B-RES
29,staff,O
29,(,O
29,to,O
29,ushers,O
29,with,O
29,yellow,O
29,jackets,O
29,and,O
29,security,O
29,with,O
29,black,O
29,jackets,O
29,),O
29,at,O
29,3:04,O
29,pm,O
29,wristbands,O
29,were,O
29,given,O
29,out,O
29,.,O
29,At,O
29,3:18,O
29,hot,O
29,dogs,O
29,and,O
29,soda,O
29,were,O
29,made,O
29,available,O
29,for,O
29,sale,O
29,in,O
29,the,O
29,balcony,O
29,.,O
29,I,O
29,believe,O
29,this,O
29,was,O
29,a,O
29,direct,O
29,result,O
29,of,O
29,all,O
29,the,O
29,upset,O
29,patrons,O
29,like,O
29,myself,O
29,that,O
29,were,O
29,seated,O
29,in,O
29,the,O
29,balcony,O
29,level,O
29,.,O
29,In,O
29,summary,O
29,",",O
29,for,O
29,being,O
29,the,O
29,biggest,O
29,sportbook,O
29,in,O
29,Las,O
29,Vegas,O
29,this,O
29,place,O
29,is,O
29,dysfunction,O
29,and,O
29,fails,O
29,to,O
29,satisfy,O
29,the,O
29,most,O
29,basic,O
29,request,O
29,to,O
29,provide,O
29,food,O
29,and,O
29,comfort,O
29,to,O
29,betting,O
29,patrons,O
29,.,O
29,A,O
29,total,O
29,mess,O
29,.,O
29,This,O
29,place,O
29,sucks,O
29,.,O
29,Watch,O
29,the,O
29,big,O
29,game,O
29,and,O
29,bet,O
29,your,O
29,money,O
29,some,O
29,where,O
29,else,O
29,.,O
29,We,O
29,will,O
29,.,O
30,ended,O
30,up,O
30,here,O
30,because,O
30,Raku,B-RES
30,was,O
30,closed,O
30,and,O
30,it,O
30,received,O
30,great,O
30,ratings,O
30,on,O
30,Yelp,O
30,.,O
30,I,O
30,'m,O
30,so,O
30,glad,O
30,I,O
30,came,O
30,here,O
30,.,O
30,One,O
30,of,O
30,the,O
30,better,O
30,meals,O
30,I,O
30,'ve,O
30,had,O
30,.,O
30,Started,O
30,off,O
30,with,O
30,the,O
30,mushroom,B-DIS
30,dish,O
30,and,O
30,the,O
30,lettuce,B-DIS
30,wrap,I-DIS
30,.,O
30,both,O
30,were,O
30,amazing,O
30,.,O
30,the,O
30,lettuce,B-DIS
30,wrap,I-DIS
30,is,O
30,like,O
30,having,O
30,a,O
30,flavor,O
30,party,O
30,in,O
30,your,O
30,mouth,O
30,.,O
30,also,O
30,had,O
30,the,O
30,panang,B-DIS
30,duck,I-DIS
30,which,O
30,was,O
30,terrific,O
30,.,O
30,highly,O
30,recommend,O
30,all,O
30,three,O
30,dishes,O
30,.,O
30,one,O
30,dish,O
30,that,O
30,was,O
30,n't,O
30,so,O
30,good,O
30,was,O
30,the,O
30,seabass,B-DIS
30,with,I-DIS
30,drunken,I-DIS
30,noodles,I-DIS
30,.,O
30,overall,O
30,it,O
30,was,O
30,an,O
30,excellent,O
30,meal,O
30,",",O
30,intimate,O
30,setting,O
30,",",O
30,and,O
30,great,O
30,service,O
30,.,O
30,definitely,O
30,will,O
30,be,O
30,back,O
30,.,O
31,I,O
31,tried,O
31,this,O
31,place,O
31,because,O
31,my,O
31,girls,O
31,are,O
31,away,O
31,for,O
31,a,O
31,month,O
31,",",O
31,and,O
31,I,O
31,REALLY,O
31,wanted,O
31,to,O
31,try,O
31,to,O
31,wait,O
31,until,O
31,they,O
31,came,O
31,back,O
31,",",O
31,because,O
31,NOBODY,O
31,can,O
31,hold,O
31,a,O
31,candle,O
31,to,O
31,them,O
31,",",O
31,but,O
31,my,O
31,toes,O
31,were,O
31,desperate,O
31,.,O
31,When,O
31,I,O
31,went,O
31,in,O
31,",",O
31,they,O
31,were,O
31,almost,O
31,twice,O
31,what,O
31,I,O
31,usually,O
31,pay,O
31,to,O
31,begin,O
31,with,O
31,.,O
31,Then,O
31,",",O
31,before,O
31,starting,O
31,the,O
31,pedicure,O
31,",",O
31,I,O
31,specifically,O
31,told,O
31,them,O
31,I,O
31,already,O
31,had,O
31,gel,O
31,polish,O
31,on,O
31,my,O
31,toes,O
31,.,O
31,They,O
31,did,O
31,n't,O
31,tell,O
31,me,O
31,right,O
31,then,O
31,and,O
31,there,O
31,"""",O
31,that,O
31,will,O
31,be,O
31,an,O
31,extra,O
31,$,O
31,5,O
31,',O
31,.,O
31,No,O
31,",",O
31,they,O
31,waited,O
31,until,O
31,it,O
31,was,O
31,time,O
31,to,O
31,pay,O
31,",",O
31,and,O
31,not,O
31,only,O
31,charged,O
31,me,O
31,for,O
31,that,O
31,",",O
31,but,O
31,they,O
31,charged,O
31,me,O
31,all,O
31,kinds,O
31,of,O
31,extra,O
31,fees,O
31,that,O
31,I,O
31,did,O
31,n't,O
31,even,O
31,ask,O
31,for,O
31,!,O
31,I,O
31,had,O
31,also,O
31,informed,O
31,the,O
31,girl,O
31,that,O
31,my,O
31,toenail,O
31,was,O
31,loose,O
31,and,O
31,needed,O
31,gluing,O
31,.,O
31,While,O
31,I,O
31,was,O
31,looking,O
31,at,O
31,my,O
31,phone,O
31,",",O
31,all,O
31,of,O
31,a,O
31,sudden,O
31,I,O
31,felt,O
31,this,O
31,sensation,O
31,",",O
31,and,O
31,she,O
31,RIPPED,O
31,OFF,O
31,MY,O
31,TOENAIL,O
31,!,O
31,!,O
31,!,O
31,!,O
31,Without,O
31,even,O
31,asking,O
31,me,O
31,!,O
31,!,O
31,!,O
31,!,O
31,!,O
31,!,O
31,So,O
31,then,O
31,she,O
31,had,O
31,another,O
31,girl,O
31,come,O
31,and,O
31,put,O
31,acrylic,O
31,on,O
31,there,O
31,since,O
31,the,O
31,nail,O
31,underneath,O
31,was,O
31,only,O
31,1/2,O
31,grown,O
31,.,O
31,Again,O
31,",",O
31,they,O
31,did,O
31,n't,O
31,tell,O
31,me,O
31,how,O
31,much,O
31,this,O
31,would,O
31,be,O
31,",",O
31,or,O
31,even,O
31,ask,O
31,my,O
31,permission,O
31,",",O
31,they,O
31,just,O
31,charged,O
31,me,O
31,at,O
31,the,O
31,end,O
31,.,O
31,The,O
31,added,O
31,stone,O
31,',O
31,massage,O
31,',O
31,was,O
31,barely,O
31,a,O
31,massage,O
31,!,O
31,She,O
31,rubbed,O
31,the,O
31,stones,O
31,up,O
31,my,O
31,lower,O
31,legs,O
31,a,O
31,couple,O
31,times,O
31,",",O
31,and,O
31,that,O
31,was,O
31,it,O
31,.,O
31,It,O
31,lasted,O
31,about,O
31,30,O
31,seconds,O
31,.,O
31,And,O
31,when,O
31,I,O
31,asked,O
31,for,O
31,a,O
31,design,O
31,",",O
31,I,O
31,'m,O
31,used,O
31,to,O
31,getting,O
31,a,O
31,board,O
31,with,O
31,a,O
31,bunch,O
31,of,O
31,designs,O
31,to,O
31,choose,O
31,from,O
31,.,O
31,She,O
31,did,O
31,n't,O
31,even,O
31,ask,O
31,me,O
31,what,O
31,I,O
31,wanted,O
31,",",O
31,she,O
31,just,O
31,painted,O
31,a,O
31,few,O
31,lines,O
31,on,O
31,my,O
31,two,O
31,toes,O
31,and,O
31,then,O
31,charge,O
31,me,O
31,5,O
31,MORE,O
31,dollars,O
31,for,O
31,that,O
31,!,O
31,Ugh,O
31,",",O
31,I,O
31,do,O
31,n't,O
31,care,O
31,HOW,O
31,ugly,O
31,my,O
31,toes,O
31,look,O
31,next,O
31,time,O
31,",",O
31,I,O
31,will,O
31,NEVER,O
31,go,O
31,anywhere,O
31,else,O
31,besides,O
31,Bella,O
31,Nails,O
31,again,O
31,",",O
31,they,O
31,ROCK,O
31,!,O
31,!,O
31,!,O
31,!,O
31,!,O
31,!,O
31,!,O
31,This,O
31,place,O
31,was,O
31,appalling,O
31,.,O
31,I,O
31,did,O
31,n't,O
31,want,O
31,to,O
31,make,O
31,a,O
31,scene,O
31,",",O
31,so,O
31,I,O
31,just,O
31,paid,O
31,the,O
31,money,O
31,",",O
31,but,O
31,I,O
31,will,O
31,NEVER,O
31,go,O
31,back,O
31,!,O
31,!,O
31,!,O
31,!,O
31,!,O
31,!,O
31,!,O
32,Love,O
32,this,O
32,place,O
32,downtown,O
32,but,O
32,the,O
32,Scottsdale,O
32,location,O
32,has,O
32,no,O
32,manners,O
32,.,O
32,Sat,O
32,at,O
32,bar,O
32,for,O
32,10,O
32,min,O
32,while,O
32,bartender,O
32,ignored,O
32,us,O
32,.,O
32,No,O
32,menu,O
32,",",O
32,no,O
32,water,O
32,.,O
32,We,O
32,walked,O
32,out,O
32,and,O
32,they,O
32,could,O
32,have,O
32,cared,O
32,less,O
32,.,O
33,Best,O
33,chinese,O
33,resto,O
33,.,O
33,Highly,O
33,recommended,O
33,.,O
33,5,O
33,stars,O
33,.,O
33,Let,O
33,us,O
33,support,O
33,this,O
33,business,O
33,.,O
33,Best,O
33,in,O
33,the,O
33,west,O
33,valley,O
33,.,O
33,Trust,O
33,me,O
33,you,O
33,wo,O
33,nt,O
33,gi,O
33,wrong,O
33,coming,O
33,to,O
33,this,O
33,place,O
34,Came,O
34,here,O
34,on,O
34,a,O
34,Thursday,O
34,night,O
34,at,O
34,6:30,O
34,p.m.,O
34,My,O
34,friends,O
34,and,O
34,I,O
34,had,O
34,a,O
34,reservation,O
34,",",O
34,but,O
34,it,O
34,was,O
34,not,O
34,needed,O
34,-,O
34,the,O
34,place,O
34,was,O
34,almost,O
34,empty,O
34,.,O
34,SERVICE,O
34,:,O
34,Extremely,O
34,Poor,O
34,While,O
34,I,O
34,enjoyed,O
34,the,O
34,company,O
34,of,O
34,my,O
34,friends,O
34,",",O
34,I,O
34,would,O
34,not,O
34,come,O
34,back,O
34,to,O
34,this,O
34,restaurant,O
34,",",O
34,primarily,O
34,because,O
34,of,O
34,the,O
34,poor,O
34,service,O
34,.,O
34,Once,O
34,we,O
34,were,O
34,all,O
34,seated,O
34,",",O
34,we,O
34,were,O
34,not,O
34,greeted,O
34,by,O
34,anyone,O
34,for,O
34,over,O
34,half,O
34,an,O
34,hour,O
34,",",O
34,and,O
34,when,O
34,someone,O
34,did,O
34,come,O
34,by,O
34,",",O
34,we,O
34,asked,O
34,whether,O
34,we,O
34,could,O
34,place,O
34,our,O
34,orders,O
34,",",O
34,to,O
34,which,O
34,he,O
34,said,O
34,he,O
34,could,O
34,not,O
34,;,O
34,he,O
34,'s,O
34,doing,O
34,something,O
34,else,O
34,-,O
34,so,O
34,we,O
34,waited,O
34,at,O
34,least,O
34,another,O
34,15,O
34,minutes,O
34,before,O
34,someone,O
34,came,O
34,to,O
34,finally,O
34,take,O
34,our,O
34,orders,O
34,.,O
34,MAIN,O
34,:,O
34,Caprese,B-DIS
34,Salad,I-DIS
34,The,O
34,salad,O
34,was,O
34,okay,O
34,-,O
34,a,O
34,bit,O
34,salty,O
34,for,O
34,my,O
34,liking,O
34,.,O
34,I,O
34,personally,O
34,did,O
34,not,O
34,find,O
34,this,O
34,dish,O
34,filling,O
34,",",O
34,so,O
34,I,O
34,ordered,O
34,the,O
34,sweet,B-DIS
34,potato,I-DIS
34,fries,I-DIS
34,as,O
34,well,O
34,(,O
34,See,O
34,below,O
34,),O
34,.,O
34,MAIN,O
34,:,O
34,Sweet,B-DIS
34,Potato,I-DIS
34,Fries,I-DIS
34,(,O
34,this,O
34,was,O
34,worth,O
34,it,O
34,),O
34,These,O
34,fries,O
34,were,O
34,actually,O
34,very,O
34,delicious,O
34,-,O
34,crispy,O
34,on,O
34,the,O
34,outside,O
34,and,O
34,soft,O
34,on,O
34,the,O
34,inside,O
34,.,O
34,If,O
34,you,O
34,visit,O
34,this,O
34,restaurant,O
34,",",O
34,I,O
34,would,O
34,recommend,O
34,this,O
34,particular,O
34,dish,O
34,",",O
34,especially,O
34,given,O
34,the,O
34,price,O
34,(,O
34,$,O
34,8,O
34,),O
34,and,O
34,the,O
34,portion,O
34,size,O
34,(,O
34,it,O
34,was,O
34,quite,O
34,large,O
34,-,O
34,almost,O
34,the,O
34,size,O
34,of,O
34,a,O
34,large,O
34,plate,O
34,),O
34,.,O
35,Went,O
35,here,O
35,last,O
35,weekend,O
35,and,O
35,was,O
35,pretty,O
35,disappointed,O
35,.,O
35,They,O
35,did,O
35,not,O
35,have,O
35,one,O
35,thing,O
35,that,O
35,was,O
35,pictured,O
35,and,O
35,recommended,O
35,on,O
35,yelp,O
35,as,O
35,being,O
35,good,O
35,.,O
35,We,O
35,started,O
35,off,O
35,with,O
35,the,O
35,steak,B-DIS
35,grilled,I-DIS
35,skewers,I-DIS
35,which,O
35,were,O
35,just,O
35,Ok,O
35,",",O
35,nothing,O
35,special,O
35,.,O
35,My,O
35,freind,O
35,got,O
35,the,O
35,lasagna,B-DIS
35,and,O
35,I,O
35,got,O
35,some,O
35,special,B-DIS
35,chicken,I-DIS
35,dish,O
35,.,O
35,They,O
35,were,O
35,both,O
35,pretty,O
35,bland,O
35,and,O
35,lacking,O
35,that,O
35,kick,O
35,.,O
35,Our,O
35,waitress,O
35,was,O
35,really,O
35,nice,O
35,and,O
35,got,O
35,the,O
35,manger,O
35,to,O
35,switch,O
35,out,O
35,our,O
35,dishes,O
35,.,O
35,My,O
35,freind,O
35,got,O
35,the,O
35,hamburger,B-DIS
35,and,O
35,I,O
35,got,O
35,the,O
35,shrimp,B-DIS
35,scampi,I-DIS
35,.,O
35,Her,O
35,hamburger,B-DIS
35,was,O
35,better,O
35,then,O
35,the,O
35,lasagna,B-DIS
35,but,O
35,was,O
35,still,O
35,lacking,O
35,flavor,O
35,.,O
35,My,O
35,scampi,B-DIS
35,was,O
35,better,O
35,then,O
35,the,O
35,chicken,O
35,but,O
35,was,O
35,also,O
35,still,O
35,under,O
35,seasoned,O
35,and,O
35,the,O
35,noodles,O
35,were,O
35,a,O
35,bit,O
35,under,O
35,cooked,O
35,.,O
35,With,O
35,such,O
35,a,O
35,big,O
35,name,O
35,attached,O
35,to,O
35,this,O
35,restaurant,O
35,and,O
35,going,O
35,on,O
35,such,O
35,an,O
35,empty,O
35,stomach,O
35,we,O
35,had,O
35,such,O
35,high,O
35,hopes,O
35,.,O
35,The,O
35,service,O
35,was,O
35,great,O
35,which,O
35,is,O
35,why,O
35,i,O
35,gave,O
35,it,O
35,three,O
35,stars,O
35,.,O
36,This,O
36,place,O
36,epitomizes,O
36,the,O
36,rumored,O
36,transformation,O
36,that,O
36,is,O
36,in,O
36,the,O
36,process,O
36,of,O
36,taking,O
36,place,O
36,in,O
36,Pittsburgh,O
36,.,O
36,Great,O
36,food,O
36,",",O
36,drinks,O
36,",",O
36,and,O
36,service,O
36,",",O
36,but,O
36,the,O
36,atmosphere,O
36,is,O
36,second,O
36,to,O
36,none,O
36,.,O
36,Definitely,O
36,a,O
36,must,O
36,visit,O
36,for,O
36,locals,O
36,and,O
36,visitors,O
36,alike,O
36,!,O
36,You,O
36,will,O
36,not,O
36,feel,O
36,like,O
36,you,O
36,'re,O
36,in,O
36,"""",O
36,Pittsburgh,O
36,"""",O
36,.,O
37,Dinner,B-OCC
37,Was,O
37,Fantastic,O
37,!,O
37,Service,O
37,was,O
37,great,O
37,We,O
37,started,O
37,with,O
37,the,O
37,corn,B-DIS
37,soup,I-DIS
37,and,O
37,the,O
37,tuna,B-DIS
37,tartare,I-DIS
37,.,O
37,We,O
37,shared,O
37,the,O
37,Filet,B-DIS
37,and,I-DIS
37,Scallops,I-DIS
37,.,O
37,Both,O
37,delicious,O
37,entrees,O
37,!,O
37,We,O
37,did,O
37,n't,O
37,realize,O
37,the,O
37,steak,O
37,came,O
37,with,O
37,potatoes,O
37,and,O
37,ordered,O
37,two,O
37,sides,O
37,Mac,B-DIS
37,and,I-DIS
37,cheese,I-DIS
37,and,I-DIS
37,shishito,I-DIS
37,peppers,I-DIS
37,.,O
37,I,O
37,thought,O
37,the,O
37,peppers,O
37,were,O
37,really,O
37,hot,O
37,but,O
37,I,O
37,'m,O
37,a,O
37,whimp,O
37,I,O
37,guess,O
37,!,O
37,We,O
37,will,O
37,definitely,O
37,come,O
37,back,O
38,They,O
38,keep,O
38,there,O
38,appointments,O
38,on,O
38,time,O
38,and,O
38,are,O
38,pretty,O
38,efficient,O
38,.,O
38,However,O
38,I,O
38,am,O
38,very,O
38,disappointed,O
38,in,O
38,how,O
38,they,O
38,think,O
38,that,O
38,just,O
38,because,O
38,I,O
38,am,O
38,a,O
38,girl,O
38,that,O
38,I,O
38,do,O
38,not,O
38,know,O
38,what,O
38,is,O
38,going,O
38,on,O
38,with,O
38,my,O
38,car,O
38,'s,O
38,tires,O
38,.,O
38,The,O
38,guy,O
38,that,O
38,helped,O
38,me,O
38,out,O
38,told,O
38,me,O
38,that,O
38,my,O
38,two,O
38,front,O
38,tires,O
38,tread,O
38,was,O
38,extremely,O
38,low,O
38,and,O
38,that,O
38,I,O
38,would,O
38,be,O
38,needing,O
38,two,O
38,new,O
38,tires,O
38,in,O
38,a,O
38,month,O
38,or,O
38,two,O
38,.,O
38,He,O
38,told,O
38,me,O
38,that,O
38,he,O
38,could,O
38,show,O
38,me,O
38,the,O
38,same,O
38,tires,O
38,I,O
38,have,O
38,on,O
38,there,O
38,now,O
38,and,O
38,how,O
38,much,O
38,they,O
38,would,O
38,be,O
38,.,O
38,When,O
38,the,O
38,I,O
38,had,O
38,taken,O
38,my,O
38,car,O
38,to,O
38,the,O
38,other,O
38,Discount,O
38,Tire,O
38,they,O
38,told,O
38,me,O
38,it,O
38,that,O
38,my,O
38,tread,O
38,was,O
38,actually,O
38,still,O
38,really,O
38,good,O
38,for,O
38,how,O
38,many,O
38,miles,O
38,I,O
38,have,O
38,on,O
38,my,O
38,car,O
38,.,O
38,When,O
38,he,O
38,told,O
38,me,O
38,the,O
38,price,O
38,of,O
38,the,O
38,two,O
38,tires,O
38,it,O
38,was,O
38,around,O
38,$,O
38,280,O
38,.,O
38,Which,O
38,I,O
38,had,O
38,just,O
38,bought,O
38,two,O
38,new,O
38,ones,O
38,a,O
38,couple,O
38,months,O
38,before,O
38,that,O
38,and,O
38,they,O
38,were,O
38,the,O
38,same,O
38,price,O
38,.,O
38,So,O
38,when,O
38,I,O
38,bought,O
38,the,O
38,two,O
38,new,O
38,tires,O
38,my,O
38,tire,O
38,pressure,O
38,light,O
38,came,O
38,on,O
38,not,O
38,that,O
38,long,O
38,after,O
38,that,O
38,.,O
38,I,O
38,honestly,O
38,feel,O
38,like,O
38,the,O
38,tires,O
38,were,O
38,not,O
38,even,O
38,new,O
38,and,O
38,did,O
38,not,O
38,look,O
38,worth,O
38,$,O
38,280,O
38,.,O
39,Met,O
39,a,O
39,friend,O
39,for,O
39,dinner,B-OCC
39,there,O
39,tonight,O
39,.,O
39,The,O
39,server,O
39,only,O
39,brought,O
39,us,O
39,one,O
39,menu,O
39,.,O
39,After,O
39,she,O
39,brought,O
39,us,O
39,a,O
39,couple,O
39,of,O
39,Cokes,O
39,she,O
39,did,O
39,n't,O
39,come,O
39,to,O
39,our,O
39,table,O
39,for,O
39,20,O
39,mins,O
39,.,O
39,After,O
39,trying,O
39,to,O
39,get,O
39,her,O
39,attention,O
39,a,O
39,few,O
39,times,O
39,when,O
39,she,O
39,walked,O
39,by,O
39,we,O
39,decided,O
39,to,O
39,just,O
39,order,O
39,off,O
39,the,O
39,bartender,O
39,.,O
39,We,O
39,received,O
39,the,O
39,starters,O
39,and,O
39,the,O
39,mains,O
39,at,O
39,the,O
39,same,O
39,time,O
39,.,O
39,The,O
39,wings,B-DIS
39,",",O
39,brisket,B-DIS
39,",",O
39,and,O
39,mac,B-DIS
39,and,I-DIS
39,cheese,I-DIS
39,were,O
39,alright,O
39,at,O
39,best,O
39,.,O
39,At,O
39,this,O
39,point,O
39,we,O
39,had,O
39,n't,O
39,seen,O
39,the,O
39,server,O
39,since,O
39,she,O
39,brought,O
39,the,O
39,food,O
39,",",O
39,so,O
39,we,O
39,had,O
39,to,O
39,go,O
39,to,O
39,the,O
39,bar,O
39,for,O
39,more,O
39,napkins,O
39,and,O
39,refills,O
39,on,O
39,the,O
39,Cokes,O
39,.,O
39,The,O
39,most,O
39,we,O
39,actually,O
39,saw,O
39,our,O
39,server,O
39,was,O
39,when,O
39,she,O
39,hovered,O
39,over,O
39,us,O
39,as,O
39,we,O
39,put,O
39,the,O
39,tip,O
39,into,O
39,the,O
39,handheld,O
39,credit,O
39,card,O
39,terminal,O
39,.,O
39,Food,O
39,was,O
39,somewhere,O
39,between,O
39,okay,O
39,and,O
39,decent,O
39,.,O
39,Service,O
39,was,O
39,somewhere,O
39,between,O
39,piss,O
39,poor,O
39,and,O
39,terrible,O
39,.,O
40,Another,O
40,solid,O
40,BBQ,O
40,place,O
40,in,O
40,Calgary,O
40,.,O
40,This,O
40,is,O
40,definitely,O
40,a,O
40,great,O
40,place,O
40,to,O
40,go,O
40,if,O
40,you,O
40,are,O
40,craving,O
40,something,O
40,smokey,O
40,and,O
40,delicious,O
40,.,O
40,I,O
40,actually,O
40,noticed,O
40,this,O
40,place,O
40,because,O
40,I,O
40,wandered,O
40,by,O
40,when,O
40,I,O
40,was,O
40,walking,O
40,downtown,O
40,and,O
40,it,O
40,'s,O
40,impossible,O
40,to,O
40,miss,O
40,that,O
40,lovely,O
40,smokey,O
40,/,O
40,BBQ,O
40,smell,O
40,if,O
40,you,O
40,'re,O
40,on,O
40,the,O
40,block,O
40,.,O
40,However,O
40,",",O
40,it,O
40,looks,O
40,kind,O
40,of,O
40,like,O
40,a,O
40,hole,O
40,in,O
40,the,O
40,wall,O
40,.,O
40,The,O
40,entrance,O
40,does,O
40,n't,O
40,look,O
40,like,O
40,it,O
40,'s,O
40,been,O
40,updated,O
40,in,O
40,years,O
40,",",O
40,and,O
40,that,O
40,'s,O
40,ok,O
40,because,O
40,it,O
40,just,O
40,adds,O
40,character,O
40,.,O
40,The,O
40,entire,O
40,decor,O
40,is,O
40,wood,O
40,/,O
40,country,O
40,(,O
40,to,O
40,include,O
40,buffalo,O
40,head,O
40,on,O
40,the,O
40,wall,O
40,),O
40,and,O
40,there,O
40,is,O
40,also,O
40,a,O
40,downstairs,O
40,where,O
40,there,O
40,is,O
40,live,O
40,music,O
40,on,O
40,the,O
40,weekends,O
40,.,O
40,Ok,O
40,onto,O
40,the,O
40,food,O
40,.,O
40,I,O
40,have,O
40,been,O
40,here,O
40,a,O
40,couple,O
40,of,O
40,times,O
40,now,O
40,",",O
40,so,O
40,I,O
40,think,O
40,I,O
40,can,O
40,comment,O
40,on,O
40,the,O
40,menu,O
40,pretty,O
40,well,O
40,.,O
40,My,O
40,friends,O
40,and,O
40,I,O
40,have,O
40,ordered,O
40,the,O
40,brisket,B-DIS
40,",",O
40,the,O
40,catfish,B-DIS
40,",",O
40,the,O
40,veggie,B-DIS
40,burger,I-DIS
40,",",O
40,the,O
40,mac,B-DIS
40,n,I-DIS
40,cheese,I-DIS
40,",",O
40,the,O
40,cesar,B-DIS
40,salad,I-DIS
40,",",O
40,the,O
40,chili,B-DIS
40,",",I-DIS
40,and,I-DIS
40,the,I-DIS
40,garlic,I-DIS
40,fries,I-DIS
40,.,O
40,If,O
40,I,O
40,had,O
40,to,O
40,review,O
40,this,O
40,place,O
40,based,O
40,on,O
40,the,O
40,delicious,O
40,and,O
40,garliciness,O
40,of,O
40,their,O
40,fries,O
40,",",O
40,this,O
40,would,O
40,be,O
40,a,O
40,5-star,O
40,review,O
40,hands,O
40,down,O
40,.,O
40,I,O
40,mean,O
40,",",O
40,seriously,O
40,",",O
40,vampires,O
40,beware,O
40,",",O
40,but,O
40,everyone,O
40,else,O
40,should,O
40,enjoy,O
40,a,O
40,-,O
40,plenty,O
40,.,O
40,The,O
40,portion,O
40,sizes,O
40,are,O
40,huge,O
40,",",O
40,so,O
40,go,O
40,hungry,O
40,or,O
40,be,O
40,prepared,O
40,for,O
40,a,O
40,to,O
40,-,O
40,go,O
40,box,O
40,(,O
40,granted,O
40,every,O
40,time,O
40,I,O
40,'ve,O
40,gone,O
40,I,O
40,have,O
40,loved,O
40,the,O
40,food,O
40,so,O
40,much,O
40,that,O
40,I,O
40,ate,O
40,the,O
40,entire,O
40,meal,O
40,.,O
40,),O
40,I,O
40,bet,O
40,at,O
40,this,O
40,point,O
40,in,O
40,time,O
40,you,O
40,are,O
40,wondering,O
40,why,O
40,I,O
40,am,O
40,only,O
40,giving,O
40,this,O
40,place,O
40,4,O
40,stars,O
40,then,O
40,?,O
40,Well,O
40,",",O
40,not,O
40,everything,O
40,is,O
40,as,O
40,amazing,O
40,as,O
40,those,O
40,garlic,O
40,fries,O
40,.,O
40,The,O
40,bourbon,O
40,apples,O
40,are,O
40,fairly,O
40,tasteless,O
40,",",O
40,the,O
40,chili,O
40,is,O
40,ok,O
40,(,O
40,the,O
40,meat,O
40,was,O
40,very,O
40,tough,O
40,),O
40,",",O
40,and,O
40,the,O
40,service,O
40,is,O
40,also,O
40,just,O
40,ok,O
40,.,O
40,However,O
40,",",O
40,the,O
40,catfish,B-DIS
40,is,O
40,delightful,O
40,",",O
40,the,O
40,mac,B-DIS
40,and,I-DIS
40,cheese,I-DIS
40,is,O
40,also,O
40,delicious,O
40,",",O
40,and,O
40,the,O
40,brisket,B-DIS
40,is,O
40,quality,O
40,.,O
40,The,O
40,specialty,O
40,cocktails,O
40,are,O
40,also,O
40,pretty,O
40,good,O
40,",",O
40,and,O
40,the,O
40,beer,O
40,prices,O
40,are,O
40,pretty,O
40,decent,O
40,.,O
40,This,O
40,is,O
40,a,O
40,great,O
40,place,O
40,to,O
40,go,O
40,for,O
40,a,O
40,long,O
40,lunch,B-OCC
40,",",O
40,after,B-OCC
40,dinner,I-OCC
40,drink,I-OCC
40,",",O
40,or,O
40,even,O
40,a,O
40,weekend,B-OCC
40,brunch,I-OCC
40,.,O
40,There,O
40,are,O
40,vegetarian,O
40,options,O
40,on,O
40,the,O
40,menu,O
40,(,O
40,if,O
40,you,O
40,can,O
40,ignore,O
40,the,O
40,buffalo,O
40,head,O
40,on,O
40,the,O
40,wall,O
40,),O
40,and,O
40,I,O
40,believe,O
40,even,O
40,a,O
40,few,O
40,gluten,O
40,-,O
40,free,O
40,options,O
40,as,O
40,well,O
40,.,O
40,It,O
40,'s,O
40,a,O
40,fairly,O
40,good,O
40,place,O
40,to,O
40,go,O
40,with,O
40,a,O
40,large,O
40,group,O
40,",",O
40,just,O
40,make,O
40,sure,O
40,to,O
40,call,O
40,ahead,O
40,.,O
40,All,O
40,in,O
40,all,O
40,",",O
40,like,O
40,I,O
40,said,O
40,earlier,O
40,",",O
40,a,O
40,great,O
40,place,O
40,for,O
40,good,O
40,times,O
40,and,O
40,smokey,O
40,flavor,O
40,.,O
41,One,O
41,day,O
41,after,O
41,I,O
41,satisfy,O
41,my,O
41,frozen,O
41,yogurt,O
41,craving,O
41,at,O
41,Kiwispoon,B-RES
41,...,O
41,I,O
41,get,O
41,invited,O
41,out,O
41,to,O
41,eat,O
41,frozen,B-DIS
41,yogurt,I-DIS
41,at,O
41,Piccadilly,B-RES
41,.,O
41,A,O
41,rare,O
41,opportunity,O
41,to,O
41,truly,O
41,compare,O
41,the,O
41,two,O
41,yogurt,O
41,places,O
41,.,O
41,Here,O
41,",",O
41,I,O
41,tried,O
41,three,O
41,flavors,O
41,-,O
41,chocolate,O
41,",",O
41,pumpkin,O
41,",",O
41,and,O
41,caramel,O
41,sea,O
41,salt,O
41,.,O
41,Added,O
41,toppings,O
41,of,O
41,brownie,O
